Gender,Monthly,Donation Source,Category,Unit,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,month
Men+Women,December,Western Seoul,Donation Count,Unit,12960.0,13964.0,13459.0,15874.0,16812.0,-,24227.0,21442.0,24286.0,26162.0,25595.0,25379.0,24409.0,,,,,,,12
Men+Women,December,Western Seoul,Composition Rate[%],%,9.7,10.1,8.7,9.3,8.1,-,8.9,7.6,8.0,7.8,7.7,8.7,8.8,,,,,,,12
Men+Women,December,Southern Seoul,Donation Count,Unit,15443.0,15955.0,13786.0,16963.0,16319.0,19368,19448.0,18273.0,19530.0,18485.0,18105.0,21909.0,21740.0,18449.0,17649.0,16340.0,16067.0,17890.0,18493.0,12
Men+Women,December,Southern Seoul,Composition Rate[%],%,8.5,8.4,8.0,9.1,7.7,8.8,8.9,8.0,8.3,8.1,8.1,9.6,8.8,8.0,8.2,8.6,9.1,9.8,9.4,12
Men+Women,December,Eastern Seoul,Donation Count,Unit,18313.0,17113.0,14554.0,17724.0,15054.0,22958,23020.0,20481.0,26259.0,26693.0,25947.0,25199.0,24698.0,23009.0,22431.0,20021.0,21149.0,22004.0,23462.0,12
Men+Women,December,Eastern Seoul,Composition Rate[%],%,9.4,8.5,8.0,8.9,7.8,9.2,8.7,7.4,8.9,8.5,8.7,9.2,8.8,8.2,8.6,8.6,9.2,9.2,9.2,12
Men+Women,December,Busan,Donation Count,Unit,17977.0,16996.0,15465.0,19175.0,17252.0,19232,16530.0,17932.0,18748.0,20307.0,18162.0,18761.0,18608.0,18188.0,18356.0,16963.0,17373.0,18822.0,19141.0,12
Men+Women,December,Busan,Composition Rate[%],%,8.4,8.0,8.2,9.1,8.0,8.2,7.6,8.2,8.1,8.6,7.6,9.2,8.6,8.1,8.6,8.6,8.9,9.2,9.3,12
Men+Women,December,Daegu/Gyeongbuk,Donation Count,Unit,17221.0,13683.0,11999.0,17563.0,17987.0,18369,19254.0,17901.0,20379.0,23872.0,20307.0,21509.0,21744.0,21371.0,19983.0,19904.0,20628.0,20400.0,19606.0,12
Men+Women,December,Daegu/Gyeongbuk,Composition Rate[%],%,8.9,7.2,7.6,9.3,8.3,8.6,9.1,7.9,8.3,9.1,7.8,9.1,9.0,8.7,8.6,10.1,9.2,9.1,8.5,12
Men+Women,December,Incheon,Donation Count,Unit,10197.0,12497.0,9719.0,11468.0,10797.0,14735,15284.0,15766.0,15615.0,16293.0,14580.0,15214.0,14731.0,12982.0,14669.0,14912.0,15798.0,15652.0,16364.0,12
Men+Women,December,Incheon,Composition Rate[%],%,7.9,10.3,8.8,9.4,8.3,9.6,8.7,9.1,8.8,8.8,8.1,9.4,9.0,8.3,9.3,9.0,9.5,9.2,9.3,12
Men+Women,December,Ulsan,Donation Count,Unit,6799.0,5322.0,5104.0,6335.0,6333.0,6163,7278.0,6121.0,7150.0,7815.0,7604.0,7653.0,6534.0,6952.0,7698.0,6817.0,7525.0,9335.0,8938.0,12
Men+Women,December,Ulsan,Composition Rate[%],%,8.6,6.5,7.8,8.9,8.6,8.3,9.9,7.7,8.8,8.7,8.1,8.8,7.6,8.0,8.4,8.3,9.0,10.7,9.0,12
Men+Women,December,Gyeonggi,Donation Count,Unit,12754.0,11124.0,10223.0,11502.0,14492.0,15786,16055.0,14438.0,16218.0,18212.0,20395.0,17540.0,19200.0,17316.0,17915.0,21812.0,20566.0,21042.0,20865.0,12
Men+Women,December,Gyeonggi,Composition Rate[%],%,9.2,7.9,7.9,8.1,8.8,9.2,9.1,8.2,8.5,8.8,9.3,8.5,9.1,8.5,8.5,9.7,9.1,9.7,9.3,12
Men+Women,December,Gangwon,Donation Count,Unit,7403.0,5569.0,5392.0,5524.0,6710.0,7368,8203.0,8208.0,10326.0,11820.0,13500.0,12914.0,12324.0,12783.0,12174.0,11666.0,11119.0,10720.0,12449.0,12
Men+Women,December,Gangwon,Composition Rate[%],%,8.9,7.3,8.3,7.5,8.4,8.8,8.9,7.6,8.6,9.2,9.0,8.6,8.0,7.9,7.9,8.3,8.3,8.6,9.4,12
Men+Women,December,Chungbuk,Donation Count,Unit,6525.0,5776.0,5388.0,7151.0,7990.0,7800,7350.0,7929.0,8295.0,8263.0,6744.0,7924.0,7975.0,6976.0,7177.0,7057.0,7476.0,7433.0,7614.0,12
Men+Women,December,Chungbuk,Composition Rate[%],%,8.4,7.3,7.4,8.4,8.0,7.7,8.0,7.9,8.5,8.2,6.8,8.9,8.3,7.4,7.6,8.2,8.8,8.9,8.9,12
Men+Women,December,Daejeon/Chungnam,Donation Count,Unit,11608.0,11842.0,13010.0,14369.0,14381.0,18108,15057.0,17346.0,19068.0,20969.0,22581.0,21058.0,21398.0,20808.0,21013.0,22170.0,20372.0,20830.0,19941.0,12
Men+Women,December,Daejeon/Chungnam,Composition Rate[%],%,7.2,8.1,8.9,8.3,7.9,9.4,7.9,8.4,8.5,9.0,9.1,8.9,8.9,8.4,8.4,9.3,8.7,8.8,8.5,12
Men+Women,December,Jeonbuk,Donation Count,Unit,10051.0,8479.0,7369.0,8514.0,9106.0,9812,9943.0,10054.0,10138.0,10067.0,10075.0,9914.0,9243.0,8714.0,9482.0,9898.0,9239.0,8660.0,9372.0,12
Men+Women,December,Jeonbuk,Composition Rate[%],%,8.3,7.1,7.5,7.9,7.5,7.9,7.9,7.9,7.7,8.0,7.8,8.5,8.1,8.0,8.7,9.6,9.0,8.9,9.4,12
Men+Women,December,Jeonnam,Donation Count,Unit,13812.0,14820.0,13020.0,16765.0,14822.0,16337,16223.0,14167.0,18499.0,17848.0,17804.0,16216.0,20085.0,15181.0,16273.0,16283.0,16279.0,16075.0,16884.0,12
Men+Women,December,Jeonnam,Composition Rate[%],%,7.9,7.4,7.3,8.6,7.3,8.2,8.4,7.6,9.0,8.2,8.0,8.0,9.1,7.3,7.9,8.9,8.8,8.5,8.9,12
Men+Women,December,Gyeongnam,Donation Count,Unit,10428.0,8433.0,7581.0,9161.0,9485.0,10852,9873.0,10054.0,11936.0,11416.0,10667.0,12136.0,11415.0,10437.0,11606.0,11419.0,11798.0,10890.0,11481.0,12
Men+Women,December,Gyeongnam,Composition Rate[%],%,10.4,8.2,8.3,9.0,8.3,9.1,8.6,8.4,8.9,8.0,7.9,9.5,8.7,7.7,8.7,8.7,9.5,8.8,8.9,12
Men+Women,December,Jeju,Donation Count,Unit,2430.0,2277.0,2342.0,3269.0,3061.0,3199,2536.0,2465.0,2950.0,3063.0,2888.0,2752.0,3251.0,2890.0,2988.0,3216.0,3628.0,3612.0,4246.0,12
Men+Women,December,Jeju,Composition Rate[%],%,7.7,7.6,8.5,10.0,8.3,8.3,7.4,7.7,8.6,8.2,7.1,7.7,8.6,8.4,8.3,7.7,8.6,8.7,9.0,12
Men+Women,December,Outside of Korean Red Cross,Donation Count,Unit,3003.0,4520.0,4713.0,8167.0,10620.0,14017,14686.0,16021.0,17175.0,16912.0,17986.0,17217.0,17803.0,17556.0,15470.0,16904.0,17527.0,22306.0,20696.0,12
Men+Women,December,Outside of Korean Red Cross,Composition Rate[%],%,5.9,8.7,8.0,10.0,9.8,9.4,8.7,8.9,8.3,8.1,8.5,7.8,8.3,8.7,8.7,9.6,9.9,10.9,8.8,12
Men,January,Total,Donation Count,Unit,141112.0,142314.0,148591.0,159547.0,145080.0,154958,153889.0,154786.0,170340.0,166694.0,185215.0,184649.0,165943.0,178490.0,179806.0,157201.0,157066.0,142408.0,150058.0,1
Men,January,Total,Composition Rate[%],%,7.7,7.9,9.3,9.2,7.7,8.2,8.4,8.1,8.4,7.8,8.6,8.9,7.8,8.5,8.8,8.2,8.3,7.6,7.5,1
Men,January,Korean Red Cross,Donation Count,Unit,138540.0,140051.0,145435.0,155368.0,140184.0,148590,146525.0,146843.0,161737.0,156996.0,175367.0,174173.0,155586.0,166940.0,169986.0,148356.0,148488.0,132782.0,139493.0,1
Men,January,Korean Red Cross,Composition Rate[%],%,7.7,8.0,9.4,9.3,7.8,8.3,8.5,8.2,8.5,7.8,8.6,9.0,7.8,8.5,8.9,8.3,8.4,7.7,7.6,1
Men,January,Central Seoul,Donation Count,Unit,12876.0,14436.0,14071.0,16188.0,12046.0,12930,,,,,,,,18294.0,17764.0,14962.0,13058.0,12521.0,13280.0,1
Men,January,Central Seoul,Composition Rate[%],%,7.6,8.3,10.2,11.0,8.1,7.5,,,,,,,,9.4,9.7,9.5,8.4,8.1,8.0,1
Men,January,Western Seoul,Donation Count,Unit,9645.0,7800.0,11074.0,11547.0,12568.0,12067,14068.0,15773.0,17921.0,18472.0,21505.0,21893.0,17932.0,,,,,,,1
Men,January,Western Seoul,Composition Rate[%],%,8.5,6.8,9.4,9.0,8.1,18.5,7.9,8.2,8.5,7.9,9.3,10.4,8.9,,,,,,,1
Men,January,Southern Seoul,Donation Count,Unit,11317.0,11942.0,12911.0,14812.0,11447.0,13985,14442.0,14863.0,15742.0,14617.0,14817.0,14816.0,15541.0,15630.0,15551.0,13434.0,11473.0,10087.0,11298.0,1
Men,January,Southern Seoul,Composition Rate[%],%,7.5,7.9,9.5,10.3,8.1,8.6,9.0,8.9,9.1,8.6,8.9,8.8,8.4,9.0,9.7,9.3,8.6,7.6,7.7,1
Men,January,Eastern Seoul,Donation Count,Unit,12148.0,13258.0,13764.0,15595.0,11434.0,12143,15208.0,15289.0,17413.0,15981.0,19399.0,19958.0,17126.0,18721.0,18784.0,16098.0,15205.0,13939.0,14610.0,1
Men,January,Eastern Seoul,Composition Rate[%],%,7.7,8.8,10.8,11.6,8.0,7.5,8.9,8.4,8.8,7.5,9.4,10.2,8.5,9.3,10.1,9.4,9.1,8.4,8.1,1
Men,January,Busan,Donation Count,Unit,12258.0,12481.0,12115.0,13176.0,11480.0,13149,12928.0,10942.0,11821.0,12373.0,13066.0,12679.0,10006.0,11443.0,12041.0,9810.0,10936.0,9370.0,9622.0,1
Men,January,Busan,Composition Rate[%],%,7.5,7.8,8.2,8.4,7.2,7.9,8.6,7.2,7.6,7.9,8.2,8.9,6.6,7.3,8.0,7.1,8.1,6.8,6.8,1
Men,January,Daegu/Gyeongbuk,Donation Count,Unit,11495.0,10970.0,10680.0,10896.0,12161.0,12954,12315.0,13070.0,15244.0,15213.0,16256.0,14324.0,13139.0,14496.0,14675.0,13093.0,13078.0,12196.0,12363.0,1
Men,January,Daegu/Gyeongbuk,Composition Rate[%],%,7.8,7.8,9.1,8.2,8.0,8.8,8.6,8.6,9.2,8.5,9.1,8.5,7.6,8.2,8.8,9.4,8.2,7.7,7.4,1
Men,January,Incheon,Donation Count,Unit,7304.0,7915.0,8603.0,9255.0,7020.0,6802,10110.0,9109.0,10164.0,9183.0,10605.0,10753.0,9690.0,9853.0,9355.0,9408.0,9913.0,9298.0,10147.0,1
Men,January,Incheon,Composition Rate[%],%,8.1,9.1,10.9,10.7,7.8,6.6,8.8,8.0,8.7,7.4,8.7,9.5,8.4,8.9,8.4,7.9,8.3,7.7,8.0,1
Men,January,Ulsan,Donation Count,Unit,4618.0,6343.0,4975.0,4500.0,3947.0,4393,4120.0,4500.0,4802.0,4853.0,5611.0,5208.0,4894.0,5320.0,5573.0,4837.0,5508.0,4699.0,5595.0,1
Men,January,Ulsan,Composition Rate[%],%,7.5,9.8,9.5,8.0,6.9,8,7.6,7.8,8.0,7.1,8.0,7.9,7.4,8.1,8.1,7.6,8.6,7.3,7.6,1
Men,January,Gyeonggi,Donation Count,Unit,9798.0,8810.0,9889.0,10719.0,9336.0,10226,10805.0,10772.0,11666.0,10711.0,12544.0,14615.0,13441.0,13848.0,14044.0,12468.0,14103.0,12210.0,13787.0,1
Men,January,Gyeonggi,Composition Rate[%],%,8.3,7.7,9.6,9.7,7.6,8.3,8.5,8.4,8.3,7.0,7.9,9.5,8.4,8.9,8.8,7.3,8.4,7.7,8.1,1
Men,January,Gangwon,Donation Count,Unit,6459.0,5299.0,5468.0,6689.0,5425.0,4194,5229.0,7644.0,9047.0,8381.0,9852.0,10307.0,8726.0,11294.0,11786.0,10043.0,8970.0,8189.0,7138.0,1
Men,January,Gangwon,Composition Rate[%],%,8.6,7.8,9.8,10.8,8.4,6.3,7.2,8.9,9.5,8.4,8.5,8.4,6.9,8.4,9.3,8.6,8.1,8.3,6.7,1
Men,January,Chungbuk,Donation Count,Unit,4200.0,4457.0,5267.0,4815.0,5948.0,6781,6328.0,6047.0,5913.0,5981.0,5769.0,5957.0,5455.0,6083.0,6046.0,5254.0,4918.0,4185.0,4218.0,1
Men,January,Chungbuk,Composition Rate[%],%,6.9,7.2,9.0,7.2,7.5,8.5,8.8,7.7,7.9,8.0,7.8,8.9,7.6,8.5,8.6,8.0,7.7,6.8,6.6,1
Men,January,Daejeon/Chungnam,Donation Count,Unit,11922.0,9793.0,9620.0,12230.0,11105.0,11912,13257.0,12529.0,13556.0,13221.0,14937.0,14631.0,12518.0,13910.0,14927.0,13104.0,13135.0,12378.0,13021.0,1
Men,January,Daejeon/Chungnam,Composition Rate[%],%,8.5,8.4,8.3,9.2,8.0,8,9.1,8.2,8.3,7.7,8.3,8.5,7.2,7.8,8.5,7.6,7.9,7.5,7.7,1
Men,January,Jeonbuk,Donation Count,Unit,6639.0,7308.0,7080.0,6389.0,6920.0,6763,7713.0,7001.0,7673.0,7191.0,8102.0,7550.0,6783.0,6264.0,7250.0,5331.0,6350.0,5240.0,5306.0,1
Men,January,Jeonbuk,Composition Rate[%],%,7.0,8.2,9.3,7.8,7.6,7.2,8.5,7.6,8.0,8.0,8.5,8.6,7.8,7.6,8.9,7.0,8.3,7.6,7.3,1
Men,January,Jeonnam,Donation Count,Unit,9603.0,11793.0,11662.0,9762.0,10157.0,10995,10434.0,9950.0,10139.0,10557.0,11584.0,10195.0,10356.0,10808.0,10615.0,10600.0,11049.0,9375.0,9352.0,1
Men,January,Jeonnam,Composition Rate[%],%,7.3,8.2,9.3,7.4,7.4,8.4,8.5,8.2,7.6,7.6,8.2,7.7,7.0,7.7,7.5,8.3,8.7,7.5,7.3,1
Men,January,Gyeongnam,Donation Count,Unit,6526.0,5985.0,6760.0,7327.0,7562.0,7269,8016.0,7507.0,8839.0,8625.0,9330.0,9312.0,8266.0,8964.0,9481.0,7994.0,8003.0,6908.0,7546.0,1
Men,January,Gyeongnam,Composition Rate[%],%,7.4,6.8,9.0,8.7,8.1,7.6,8.7,7.9,8.5,7.7,8.8,9.3,8.2,8.7,9.4,8.0,8.4,7.5,7.6,1
Men,January,Jeju,Donation Count,Unit,1732.0,1461.0,1496.0,1468.0,1628.0,2027,1552.0,1847.0,1797.0,1637.0,1990.0,1975.0,1713.0,2012.0,2094.0,1920.0,2789.0,2187.0,2210.0,1
Men,January,Jeju,Composition Rate[%],%,6.9,6.2,7.0,6.3,6.5,8.2,7.1,9.0,8.4,7.1,7.7,8.3,6.7,8.3,8.5,6.6,9.5,7.5,6.8,1
Men,January,Outside of Korean Red Cross,Donation Count,Unit,2572.0,2263.0,3156.0,4179.0,4896.0,6368,7364.0,7943.0,8603.0,9698.0,9848.0,10476.0,10357.0,11550.0,9820.0,8845.0,8578.0,9626.0,10565.0,1
Men,January,Outside of Korean Red Cross,Composition Rate[%],%,6.1,5.2,6.8,6.6,6.1,6.3,6.9,6.9,6.8,7.4,7.3,7.4,7.2,8.6,7.7,7.2,7.0,6.8,6.5,1
Men,February,Total,Donation Count,Unit,127904.0,148704.0,134053.0,115162.0,140547.0,136523,131040.0,159854.0,137357.0,156848.0,151639.0,149430.0,163498.0,155338.0,150156.0,147419.0,139236.0,129162.0,150883.0,2
Men,February,Total,Composition Rate[%],%,7.0,8.3,8.4,6.6,7.5,7.2,7.2,8.4,6.7,7.3,7.0,7.2,7.7,7.4,7.4,7.7,7.3,6.9,7.5,2
Men,February,Korean Red Cross,Donation Count,Unit,125064.0,145624.0,131127.0,111809.0,135077.0,130118,123400.0,150521.0,129670.0,148313.0,143057.0,140686.0,153601.0,145460.0,140922.0,137908.0,131262.0,120469.0,139468.0,2
Men,February,Korean Red Cross,Composition Rate[%],%,7.0,8.3,8.5,6.7,7.5,7.2,7.2,8.4,6.8,7.4,7.0,7.3,7.7,7.4,7.4,7.7,7.4,6.9,7.6,2
Men,February,Central Seoul,Donation Count,Unit,12283.0,15011.0,12746.0,9840.0,11583.0,12503,,,,,,,,16125.0,15394.0,13906.0,11669.0,10855.0,12269.0,2
Men,February,Central Seoul,Composition Rate[%],%,7.2,8.6,9.3,6.7,7.8,7.2,,,,,,,,8.2,8.4,8.8,7.5,7.0,7.4,2
Men,February,Western Seoul,Donation Count,Unit,8703.0,9182.0,10603.0,8275.0,11596.0,9770,13688.0,16606.0,14574.0,18571.0,16920.0,17840.0,16052.0,,,,,,,2
Men,February,Western Seoul,Composition Rate[%],%,7.6,8.0,9.0,6.5,7.5,15,7.6,8.7,6.9,7.9,7.3,8.5,8.0,,,,,,,2
Men,February,Southern Seoul,Donation Count,Unit,9839.0,11041.0,11106.0,9763.0,10476.0,12180,11143.0,15145.0,11872.0,14163.0,11605.0,12029.0,14900.0,13013.0,12389.0,11344.0,10214.0,9184.0,10520.0,2
Men,February,Southern Seoul,Composition Rate[%],%,6.6,7.3,8.1,6.8,7.4,7.5,6.9,9.1,6.9,8.3,7.0,7.1,8.0,7.5,7.7,7.9,7.7,6.9,7.1,2
Men,February,Eastern Seoul,Donation Count,Unit,10516.0,13936.0,13167.0,8361.0,10744.0,11242,13662.0,15859.0,13660.0,16163.0,15365.0,15426.0,17691.0,16973.0,14982.0,14466.0,12795.0,11351.0,14050.0,2
Men,February,Eastern Seoul,Composition Rate[%],%,6.6,9.2,10.4,6.2,7.5,6.9,8.0,8.8,6.9,7.6,7.4,7.9,8.8,8.4,8.0,8.5,7.6,6.8,7.8,2
Men,February,Busan,Donation Count,Unit,9563.0,12099.0,9874.0,10010.0,11791.0,10460,10163.0,11743.0,10594.0,11228.0,10652.0,9518.0,9679.0,11006.0,10519.0,10456.0,9987.0,8699.0,10841.0,2
Men,February,Busan,Composition Rate[%],%,5.9,7.5,6.7,6.4,7.4,6.2,6.7,7.7,6.8,7.2,6.7,6.7,6.4,7.0,7.0,7.6,7.4,6.3,7.6,2
Men,February,Daegu/Gyeongbuk,Donation Count,Unit,11130.0,11570.0,11062.0,8763.0,12427.0,10752,10410.0,12969.0,11639.0,12680.0,13639.0,12289.0,13140.0,12163.0,11842.0,9398.0,11211.0,11115.0,13245.0,2
Men,February,Daegu/Gyeongbuk,Composition Rate[%],%,7.6,8.3,9.4,6.6,8.2,7.3,7.3,8.5,7.0,7.1,7.7,7.3,7.6,6.9,7.1,6.7,7.0,7.0,7.9,2
Men,February,Incheon,Donation Count,Unit,6667.0,7614.0,7559.0,5705.0,6299.0,6343,8317.0,9745.0,7792.0,8758.0,9309.0,8241.0,10043.0,8570.0,8522.0,8770.0,8987.0,9468.0,10085.0,2
Men,February,Incheon,Composition Rate[%],%,7.4,8.8,9.6,6.6,7.0,6.2,7.2,8.5,6.7,7.0,7.7,7.3,8.7,7.7,7.6,7.3,7.5,7.9,7.9,2
Men,February,Ulsan,Donation Count,Unit,3384.0,5626.0,3887.0,3485.0,4228.0,3819,3490.0,4675.0,4203.0,4553.0,4651.0,4818.0,4590.0,4347.0,4643.0,4727.0,4811.0,4063.0,5644.0,2
Men,February,Ulsan,Composition Rate[%],%,5.5,8.7,7.4,6.2,7.4,6.9,6.4,8.1,7.0,6.7,6.6,7.3,7.0,6.6,6.8,7.4,7.5,6.3,7.7,2
Men,February,Gyeonggi,Donation Count,Unit,9174.0,10064.0,8510.0,8083.0,9541.0,9057,9285.0,11583.0,9818.0,10778.0,10752.0,11146.0,11768.0,11376.0,12759.0,12979.0,12293.0,11990.0,13442.0,2
Men,February,Gyeonggi,Composition Rate[%],%,7.8,8.8,8.3,7.3,7.8,7.3,7.3,9.0,7.0,7.1,6.8,7.2,7.4,7.3,8.0,7.6,7.3,7.5,7.9,2
Men,February,Gangwon,Donation Count,Unit,5690.0,7137.0,5398.0,5172.0,5057.0,5329,4706.0,7219.0,7383.0,7485.0,7879.0,8952.0,10482.0,10444.0,9188.0,9167.0,8519.0,7148.0,8080.0,2
Men,February,Gangwon,Composition Rate[%],%,7.5,10.5,9.7,8.4,7.9,8,6.5,8.4,7.8,7.5,6.8,7.3,8.2,7.8,7.2,7.8,7.7,7.3,7.6,2
Men,February,Chungbuk,Donation Count,Unit,4067.0,5392.0,4274.0,4065.0,5193.0,5422,5723.0,5931.0,4633.0,5283.0,5477.0,4242.0,5502.0,5429.0,5211.0,4653.0,5110.0,3873.0,4730.0,2
Men,February,Chungbuk,Composition Rate[%],%,6.7,8.7,7.3,6.1,6.6,6.8,8.0,7.6,6.2,7.1,7.4,6.4,7.6,7.6,7.4,7.1,8.0,6.3,7.4,2
Men,February,Daejeon/Chungnam,Donation Count,Unit,10119.0,8656.0,10858.0,9243.0,10825.0,9702,10616.0,12151.0,10812.0,12501.0,12522.0,11951.0,12758.0,12544.0,11936.0,12879.0,12157.0,11428.0,11796.0,2
Men,February,Daejeon/Chungnam,Composition Rate[%],%,7.2,7.4,9.4,7.0,7.8,6.5,7.3,8.0,6.6,7.3,6.9,7.0,7.4,7.0,6.8,7.5,7.3,6.9,7.0,2
Men,February,Jeonbuk,Donation Count,Unit,6282.0,5966.0,5749.0,5151.0,5434.0,6733,6277.0,7315.0,6392.0,6292.0,5268.0,5639.0,6513.0,6018.0,5501.0,5164.0,5368.0,4719.0,4648.0,2
Men,February,Jeonbuk,Composition Rate[%],%,6.6,6.7,7.6,6.3,5.9,7.1,6.9,7.9,6.7,7.0,5.6,6.4,7.5,7.3,6.8,6.8,7.0,6.8,6.4,2
Men,February,Jeonnam,Donation Count,Unit,9470.0,13206.0,9475.0,8777.0,10191.0,8581,8342.0,10287.0,8306.0,9434.0,9748.0,9696.0,10617.0,9369.0,9602.0,9802.0,9591.0,8310.0,9928.0,2
Men,February,Jeonnam,Composition Rate[%],%,7.2,9.1,7.5,6.7,7.4,6.6,6.8,8.4,6.2,6.8,6.9,7.3,7.2,6.6,6.8,7.7,7.5,6.7,7.7,2
Men,February,Gyeongnam,Donation Count,Unit,6405.0,7357.0,5551.0,5348.0,7907.0,6562,6128.0,7759.0,6524.0,8837.0,7621.0,7267.0,7819.0,6553.0,6628.0,8222.0,6654.0,6254.0,7861.0,2
Men,February,Gyeongnam,Composition Rate[%],%,7.3,8.4,7.4,6.3,8.5,6.9,6.7,8.2,6.3,7.9,7.2,7.3,7.7,6.4,6.5,8.2,7.0,6.8,7.9,2
Men,February,Jeju,Donation Count,Unit,1772.0,1767.0,1308.0,1768.0,1785.0,1663,1450.0,1534.0,1468.0,1587.0,1649.0,1632.0,2047.0,1530.0,1806.0,1975.0,1896.0,2012.0,2329.0,2
Men,February,Jeju,Composition Rate[%],%,7.1,7.4,6.1,7.6,7.1,6.7,6.7,7.5,6.8,6.9,6.4,6.9,8.0,6.3,7.3,6.8,6.4,6.9,7.2,2
Men,February,Outside of Korean Red Cross,Donation Count,Unit,2840.0,3080.0,2926.0,3353.0,5470.0,6405,7640.0,9333.0,7687.0,8535.0,8582.0,8744.0,9897.0,9878.0,9234.0,9511.0,7974.0,8693.0,11415.0,2
Men,February,Outside of Korean Red Cross,Composition Rate[%],%,6.7,7.0,6.3,5.3,6.8,6.4,7.1,8.1,6.1,6.6,6.3,6.2,6.9,7.4,7.3,7.7,6.5,6.2,7.0,2
Men,March,Total,Donation Count,Unit,158385.0,164826.0,129679.0,138722.0,153764.0,159882,158619.0,157070.0,172495.0,186062.0,186387.0,181407.0,188460.0,190658.0,175514.0,158505.0,171347.0,137215.0,172351.0,3
Men,March,Total,Composition Rate[%],%,8.6,9.2,8.1,8.0,8.2,8.4,8.7,8.2,8.5,8.7,8.6,8.8,8.8,9.0,8.6,8.3,9.0,7.3,8.6,3
Men,March,Korean Red Cross,Donation Count,Unit,154151.0,160293.0,125926.0,133596.0,147863.0,151342,149389.0,148317.0,161656.0,175118.0,175071.0,169921.0,176038.0,180312.0,164895.0,145589.0,160396.0,127590.0,158398.0,3
Men,March,Korean Red Cross,Composition Rate[%],%,8.6,9.2,8.1,8.0,8.2,8.4,8.7,8.3,8.5,8.7,8.6,8.8,8.9,9.1,8.6,8.1,9.1,7.4,8.6,3
Men,March,Central Seoul,Donation Count,Unit,15558.0,16657.0,12451.0,12347.0,12121.0,13147,,,,,,,,18754.0,16431.0,11544.0,13499.0,10930.0,14403.0,3
Men,March,Central Seoul,Composition Rate[%],%,9.2,9.5,9.1,8.4,8.2,7.6,,,,,,,,9.6,9.0,7.3,8.7,7.0,8.7,3
Men,March,Western Seoul,Donation Count,Unit,9824.0,10747.0,9845.0,10323.0,13254.0,10869,15447.0,16134.0,17498.0,20356.0,19340.0,20097.0,18191.0,,,,,,,3
Men,March,Western Seoul,Composition Rate[%],%,8.6,9.4,8.4,8.1,8.6,16.7,8.6,8.4,8.3,8.7,8.3,9.5,9.0,,,,,,,3
Men,March,Southern Seoul,Donation Count,Unit,12326.0,14432.0,11064.0,12091.0,10362.0,12798,13812.0,13212.0,14054.0,15255.0,14223.0,14043.0,15957.0,16379.0,13936.0,13158.0,11926.0,9537.0,12796.0,3
Men,March,Southern Seoul,Composition Rate[%],%,8.2,9.5,8.1,8.4,7.3,7.9,8.6,7.9,8.2,9.0,8.6,8.3,8.6,9.4,8.7,9.1,9.0,7.2,8.7,3
Men,March,Eastern Seoul,Donation Count,Unit,15210.0,11410.0,9216.0,10747.0,11582.0,11961,14511.0,14992.0,15619.0,18792.0,18654.0,17555.0,18042.0,19062.0,16488.0,16063.0,15106.0,12400.0,17462.0,3
Men,March,Eastern Seoul,Composition Rate[%],%,9.6,7.6,7.3,8.0,8.1,7.4,8.5,8.3,7.9,8.8,9.0,9.0,9.0,9.5,8.9,9.4,9.0,7.4,9.7,3
Men,March,Busan,Donation Count,Unit,13703.0,14804.0,11106.0,11861.0,12526.0,14090,13837.0,14440.0,14309.0,14073.0,14440.0,13394.0,13781.0,15506.0,13425.0,9713.0,12915.0,10160.0,11595.0,3
Men,March,Busan,Composition Rate[%],%,8.4,9.2,7.5,7.5,7.8,8.4,9.2,9.5,9.1,9.0,9.1,9.4,9.1,9.9,9.0,7.0,9.5,7.4,8.1,3
Men,March,Daegu/Gyeongbuk,Donation Count,Unit,12810.0,13624.0,10564.0,11057.0,13143.0,13045,12179.0,12219.0,13772.0,15314.0,15334.0,14562.0,14869.0,14993.0,14025.0,7719.0,13717.0,12104.0,13702.0,3
Men,March,Daegu/Gyeongbuk,Composition Rate[%],%,8.7,9.7,9.0,8.4,8.7,8.9,8.6,8.0,8.3,8.6,8.6,8.6,8.6,8.5,8.4,5.5,8.6,7.6,8.2,3
Men,March,Incheon,Donation Count,Unit,8222.0,8379.0,5442.0,6297.0,8035.0,8460,10376.0,9620.0,10082.0,10265.0,10387.0,9341.0,10469.0,10400.0,9110.0,10363.0,9708.0,8919.0,10223.0,3
Men,March,Incheon,Composition Rate[%],%,9.1,9.6,6.9,7.3,8.9,8.2,9.0,8.4,8.6,8.3,8.6,8.2,9.0,9.4,8.1,8.7,8.1,7.4,8.0,3
Men,March,Ulsan,Donation Count,Unit,5186.0,5888.0,4121.0,3903.0,4539.0,3867,4225.0,4392.0,5064.0,6045.0,6321.0,5632.0,6198.0,5438.0,5969.0,5025.0,5658.0,4104.0,5956.0,3
Men,March,Ulsan,Composition Rate[%],%,8.4,9.1,7.8,7.0,7.9,7,7.8,7.6,8.4,8.9,9.0,8.6,9.4,8.2,8.7,7.9,8.9,6.4,8.1,3
