month,surgery,year,units
April,Transurethral Resection of the Prostate (TURP) - Transurethral resection of prostate,2012,81.9
April,Prostatectomy - Prostatectomy,2012,25.3
April,Hysterectomy - Total abdominal hysterectomy,2012,730.4
April,Cesarean Section (C-Section) - Low cervical cesarean section,2012,4379.7
April,Hip Replacement Surgery - Total hip replacement,2012,860.2
April,Knee Replacement Surgery - Total knee replacement,2012,7872.7
April,Partial Mastectomy - Mastectomy,2012,0.0
April,Total Mastectomy - Mastectomy,2012,0.0
April,Skull Base Surgery - Craniotomy and removal of brain tumor,2012,29.7
April,Brain Tumor Surgery - Craniotomy and removal of brain tumor ,2012,541.2
April,Gastrectomy - Total gastrectomy,2012,183.0
April,Liver Resection - Wedge resection of liver,2012,117.4
April,Hepatic Embolization - Lobectomy of liver,2012,1467.0
April,Thyroid Surgery - Bilateral thyroidectomy,2012,0.0
April,Congenital Heart Defect Surgery - PDA ligatio,2012,1635.2
April,Coronary Artery Bypass Graft -  (Coronary Artery Bypass Graft - Graft replacement of Aorta,2012,0.0
April,Cleft Lip and Palate Surgery - Mastoidectomy,2012,0.0
April,Hemorrhoidectomy,2012,0.0
April,Endoscopic Spine Surgery - Laminectomy,2012,42.0
April,General Spine Surgery - Laminectomy,2012,5561.6
April,Endoscopic Sinus Surgery - Mastoidectomy,2012,0.0
April,General Sinus Surgery - Mastoidectomy,2012,0.0
April,Stem Cell Transplantation - Liver transplantation,2012,0.0
May,Cataract surgery,2012,0.0
May,Mastoidectomy,2012,0.0
May,PCI(Percutaneous Coronary Intervention)/PTCA - Aortic valve replacement,2012,1006.2
May,Stent Insertion - Aortic valve replacement,2012,7916.4
May,Coronary Artery Bypass Graft - Graft replacement of Aorta,2012,1479.0
May,Cardiac Catheterization - Aortic valve replacement,2012,297.0
May,Varicose Vein Ligation and Stripping - PDA ligation,2012,5342.4
May,Appendectomy - Exploratory Laparotomy,2012,2764.2
May,"Pacemaker Insertion, Replacement, Removal, and Adjustment - Aortic valve replacement",2012,1285.2
May,Cholecystectomy - Laparoscopic cholecystectomy,2012,0.0
May,Endoscopic and Percutaneous Biliary Surgery - Pylorus preserving pancreaticoduodenectomy,2012,801.3
May,Inguinal and Femoral Hernia Surgery - Exploratory laparotomy,2012,859.2
May,Transurethral Resection of the Prostate (TURP) - Transurethral resection of prostate,2012,79.6
May,Prostatectomy - Prostatectomy,2012,21.0
May,Hysterectomy - Total abdominal hysterectomy,2012,807.8
May,Cesarean Section (C-Section) - Low cervical cesarean section,2012,4306.8
May,Hip Replacement Surgery - Total hip replacement,2012,903.1
May,Knee Replacement Surgery - Total knee replacement,2012,7898.2
May,Partial Mastectomy - Mastectomy,2012,0.0
May,Total Mastectomy - Mastectomy,2012,0.0
May,Skull Base Surgery - Craniotomy and removal of brain tumor,2012,48.4
May,Brain Tumor Surgery - Craniotomy and removal of brain tumor ,2012,564.3
May,Gastrectomy - Total gastrectomy,2012,181.7
May,Liver Resection - Wedge resection of liver,2012,125.2
May,Hepatic Embolization - Lobectomy of liver,2012,1522.5
May,Thyroid Surgery - Bilateral thyroidectomy,2012,0.0
May,Congenital Heart Defect Surgery - PDA ligatio,2012,1800.4
May,Coronary Artery Bypass Graft -  (Coronary Artery Bypass Graft - Graft replacement of Aorta,2012,0.0
May,Cleft Lip and Palate Surgery - Mastoidectomy,2012,0.0
May,Hemorrhoidectomy,2012,0.0
May,Endoscopic Spine Surgery - Laminectomy,2012,54.0
May,General Spine Surgery - Laminectomy,2012,5988.8
May,Endoscopic Sinus Surgery - Mastoidectomy,2012,0.0
May,General Sinus Surgery - Mastoidectomy,2012,0.0
May,Stem Cell Transplantation - Liver transplantation,2012,0.0
June,Cataract surgery,2012,0.0
June,Mastoidectomy,2012,0.0
June,PCI(Percutaneous Coronary Intervention)/PTCA - Aortic valve replacement,2012,946.8
June,Stent Insertion - Aortic valve replacement,2012,7254.0
June,Coronary Artery Bypass Graft - Graft replacement of Aorta,2012,1361.7
June,Cardiac Catheterization - Aortic valve replacement,2012,311.4
June,Varicose Vein Ligation and Stripping - PDA ligation,2012,6448.4
June,Appendectomy - Exploratory Laparotomy,2012,2817.3
June,"Pacemaker Insertion, Replacement, Removal, and Adjustment - Aortic valve replacement",2012,1290.6
June,Cholecystectomy - Laparoscopic cholecystectomy,2012,0.0
June,Endoscopic and Percutaneous Biliary Surgery - Pylorus preserving pancreaticoduodenectomy,2012,782.4
June,Inguinal and Femoral Hernia Surgery - Exploratory laparotomy,2012,823.8
June,Transurethral Resection of the Prostate (TURP) - Transurethral resection of prostate,2012,80.2
June,Prostatectomy - Prostatectomy,2012,23.2
June,Hysterectomy - Total abdominal hysterectomy,2012,734.4
June,Cesarean Section (C-Section) - Low cervical cesarean section,2012,4075.8
June,Hip Replacement Surgery - Total hip replacement,2012,865.7
June,Knee Replacement Surgery - Total knee replacement,2012,7109.4
June,Partial Mastectomy - Mastectomy,2012,0.0
June,Total Mastectomy - Mastectomy,2012,0.0
June,Skull Base Surgery - Craniotomy and removal of brain tumor,2012,34.1
June,Brain Tumor Surgery - Craniotomy and removal of brain tumor ,2012,464.2
June,Gastrectomy - Total gastrectomy,2012,158.1
June,Liver Resection - Wedge resection of liver,2012,116.8
June,Hepatic Embolization - Lobectomy of liver,2012,1428.5
June,Thyroid Surgery - Bilateral thyroidectomy,2012,0.0
June,Congenital Heart Defect Surgery - PDA ligatio,2012,1716.4
June,Coronary Artery Bypass Graft -  (Coronary Artery Bypass Graft - Graft replacement of Aorta,2012,0.0
June,Cleft Lip and Palate Surgery - Mastoidectomy,2012,0.0
June,Hemorrhoidectomy,2012,0.0
June,Endoscopic Spine Surgery - Laminectomy,2012,44.4
June,General Spine Surgery - Laminectomy,2012,5821.2
June,Endoscopic Sinus Surgery - Mastoidectomy,2012,0.0
June,General Sinus Surgery - Mastoidectomy,2012,0.0
June,Stem Cell Transplantation - Liver transplantation,2012,0.0
July,Cataract surgery,2012,0.0
July,Mastoidectomy,2012,0.0
July,PCI(Percutaneous Coronary Intervention)/PTCA - Aortic valve replacement,2012,999.0
July,Stent Insertion - Aortic valve replacement,2012,7621.2
July,Coronary Artery Bypass Graft - Graft replacement of Aorta,2012,1417.8
July,Cardiac Catheterization - Aortic valve replacement,2012,396.0
July,Varicose Vein Ligation and Stripping - PDA ligation,2012,8265.6
July,Appendectomy - Exploratory Laparotomy,2012,2798.1
July,"Pacemaker Insertion, Replacement, Removal, and Adjustment - Aortic valve replacement",2012,1485.0
July,Cholecystectomy - Laparoscopic cholecystectomy,2012,0.0
July,Endoscopic and Percutaneous Biliary Surgery - Pylorus preserving pancreaticoduodenectomy,2012,903.3
July,Inguinal and Femoral Hernia Surgery - Exploratory laparotomy,2012,997.5
July,Transurethral Resection of the Prostate (TURP) - Transurethral resection of prostate,2012,88.9
July,Prostatectomy - Prostatectomy,2012,24.2
July,Hysterectomy - Total abdominal hysterectomy,2012,953.4
July,Cesarean Section (C-Section) - Low cervical cesarean section,2012,4306.5
July,Hip Replacement Surgery - Total hip replacement,2012,911.9
July,Knee Replacement Surgery - Total knee replacement,2012,7350.8
July,Partial Mastectomy - Mastectomy,2012,0.0
July,Total Mastectomy - Mastectomy,2012,0.0
July,Skull Base Surgery - Craniotomy and removal of brain tumor,2012,34.1
July,Brain Tumor Surgery - Craniotomy and removal of brain tumor ,2012,605.0
July,Gastrectomy - Total gastrectomy,2012,190.6
July,Liver Resection - Wedge resection of liver,2012,139.2
July,Hepatic Embolization - Lobectomy of liver,2012,1633.5
July,Thyroid Surgery - Bilateral thyroidectomy,2012,0.0
July,Congenital Heart Defect Surgery - PDA ligatio,2012,2063.6
July,Coronary Artery Bypass Graft -  (Coronary Artery Bypass Graft - Graft replacement of Aorta,2012,0.0
July,Cleft Lip and Palate Surgery - Mastoidectomy,2012,0.0
July,Hemorrhoidectomy,2012,0.0
July,Endoscopic Spine Surgery - Laminectomy,2012,55.6
July,General Spine Surgery - Laminectomy,2012,6283.2
July,Endoscopic Sinus Surgery - Mastoidectomy,2012,0.0
July,General Sinus Surgery - Mastoidectomy,2012,0.0
July,Stem Cell Transplantation - Liver transplantation,2012,0.0
August,Cataract surgery,2012,0.0
August,Mastoidectomy,2012,0.0
August,PCI(Percutaneous Coronary Intervention)/PTCA - Aortic valve replacement,2012,853.2
August,Stent Insertion - Aortic valve replacement,2012,7448.4
August,Coronary Artery Bypass Graft - Graft replacement of Aorta,2012,1224.0
August,Cardiac Catheterization - Aortic valve replacement,2012,352.8
August,Varicose Vein Ligation and Stripping - PDA ligation,2012,8206.8
August,Appendectomy - Exploratory Laparotomy,2012,2758.5
August,"Pacemaker Insertion, Replacement, Removal, and Adjustment - Aortic valve replacement",2012,1252.8
August,Cholecystectomy - Laparoscopic cholecystectomy,2012,0.0
August,Endoscopic and Percutaneous Biliary Surgery - Pylorus preserving pancreaticoduodenectomy,2012,888.6
August,Inguinal and Femoral Hernia Surgery - Exploratory laparotomy,2012,1028.1
August,Transurethral Resection of the Prostate (TURP) - Transurethral resection of prostate,2012,76.3
August,Prostatectomy - Prostatectomy,2012,21.5
August,Hysterectomy - Total abdominal hysterectomy,2012,915.6
August,Cesarean Section (C-Section) - Low cervical cesarean section,2012,4460.7
August,Hip Replacement Surgery - Total hip replacement,2012,783.2
August,Knee Replacement Surgery - Total knee replacement,2012,6223.7
August,Partial Mastectomy - Mastectomy,2012,0.0
August,Total Mastectomy - Mastectomy,2012,0.0
August,Skull Base Surgery - Craniotomy and removal of brain tumor,2012,44.0
August,Brain Tumor Surgery - Craniotomy and removal of brain tumor ,2012,550.0
August,Gastrectomy - Total gastrectomy,2012,162.4
August,Liver Resection - Wedge resection of liver,2012,122.6
August,Hepatic Embolization - Lobectomy of liver,2012,1542.5
August,Thyroid Surgery - Bilateral thyroidectomy,2012,0.0
August,Congenital Heart Defect Surgery - PDA ligatio,2012,1783.6
August,Coronary Artery Bypass Graft -  (Coronary Artery Bypass Graft - Graft replacement of Aorta,2012,0.0
August,Cleft Lip and Palate Surgery - Mastoidectomy,2012,0.0
August,Hemorrhoidectomy,2012,0.0
August,Endoscopic Spine Surgery - Laminectomy,2012,51.2
August,General Spine Surgery - Laminectomy,2012,5919.6
August,Endoscopic Sinus Surgery - Mastoidectomy,2012,0.0
August,General Sinus Surgery - Mastoidectomy,2012,0.0
August,Stem Cell Transplantation - Liver transplantation,2012,0.0
September,Cataract surgery,2012,0.0
September,Mastoidectomy,2012,0.0
September,PCI(Percutaneous Coronary Intervention)/PTCA - Aortic valve replacement,2012,840.6
September,Stent Insertion - Aortic valve replacement,2012,6926.4
September,Coronary Artery Bypass Graft - Graft replacement of Aorta,2012,1050.6
September,Cardiac Catheterization - Aortic valve replacement,2012,250.2
September,Varicose Vein Ligation and Stripping - PDA ligation,2012,5922.0
September,Appendectomy - Exploratory Laparotomy,2012,2487.9
September,"Pacemaker Insertion, Replacement, Removal, and Adjustment - Aortic valve replacement",2012,1211.4
September,Cholecystectomy - Laparoscopic cholecystectomy,2012,0.0
September,Endoscopic and Percutaneous Biliary Surgery - Pylorus preserving pancreaticoduodenectomy,2012,816.3
September,Inguinal and Femoral Hernia Surgery - Exploratory laparotomy,2012,803.7
September,Transurethral Resection of the Prostate (TURP) - Transurethral resection of prostate,2012,71.8
September,Prostatectomy - Prostatectomy,2012,21.0
September,Hysterectomy - Total abdominal hysterectomy,2012,721.2
September,Cesarean Section (C-Section) - Low cervical cesarean section,2012,4401.9
September,Hip Replacement Surgery - Total hip replacement,2012,679.8
September,Knee Replacement Surgery - Total knee replacement,2012,4703.9
September,Partial Mastectomy - Mastectomy,2012,0.0
September,Total Mastectomy - Mastectomy,2012,0.0
September,Skull Base Surgery - Craniotomy and removal of brain tumor,2012,34.1
September,Brain Tumor Surgery - Craniotomy and removal of brain tumor ,2012,519.2
September,Gastrectomy - Total gastrectomy,2012,146.1
September,Liver Resection - Wedge resection of liver,2012,107.2
September,Hepatic Embolization - Lobectomy of liver,2012,1437.5
September,Thyroid Surgery - Bilateral thyroidectomy,2012,0.0
September,Congenital Heart Defect Surgery - PDA ligatio,2012,1643.6
September,Coronary Artery Bypass Graft -  (Coronary Artery Bypass Graft - Graft replacement of Aorta,2012,0.0
September,Cleft Lip and Palate Surgery - Mastoidectomy,2012,0.0
September,Hemorrhoidectomy,2012,0.0
September,Endoscopic Spine Surgery - Laminectomy,2012,46.8
September,General Spine Surgery - Laminectomy,2012,4995.2
September,Endoscopic Sinus Surgery - Mastoidectomy,2012,0.0
September,General Sinus Surgery - Mastoidectomy,2012,0.0
September,Stem Cell Transplantation - Liver transplantation,2012,0.0
October,Cataract surgery,2012,0.0
October,Mastoidectomy,2012,0.0
October,PCI(Percutaneous Coronary Intervention)/PTCA - Aortic valve replacement,2012,1017.0
October,Stent Insertion - Aortic valve replacement,2012,8134.2
October,Coronary Artery Bypass Graft - Graft replacement of Aorta,2012,1422.9
October,Cardiac Catheterization - Aortic valve replacement,2012,288.0
October,Varicose Vein Ligation and Stripping - PDA ligation,2012,5740.0
October,Appendectomy - Exploratory Laparotomy,2012,2298.9
October,"Pacemaker Insertion, Replacement, Removal, and Adjustment - Aortic valve replacement",2012,1256.4
October,Cholecystectomy - Laparoscopic cholecystectomy,2012,0.0
October,Endoscopic and Percutaneous Biliary Surgery - Pylorus preserving pancreaticoduodenectomy,2012,877.5
October,Inguinal and Femoral Hernia Surgery - Exploratory laparotomy,2012,875.4
October,Transurethral Resection of the Prostate (TURP) - Transurethral resection of prostate,2012,87.5
October,Prostatectomy - Prostatectomy,2012,20.5
October,Hysterectomy - Total abdominal hysterectomy,2012,769.4
October,Cesarean Section (C-Section) - Low cervical cesarean section,2012,4548.6
October,Hip Replacement Surgery - Total hip replacement,2012,921.8
October,Knee Replacement Surgery - Total knee replacement,2012,8756.7
October,Partial Mastectomy - Mastectomy,2012,0.0
October,Total Mastectomy - Mastectomy,2012,0.0
October,Skull Base Surgery - Craniotomy and removal of brain tumor,2012,19.8
October,Brain Tumor Surgery - Craniotomy and removal of brain tumor ,2012,601.7
October,Gastrectomy - Total gastrectomy,2012,162.1
October,Liver Resection - Wedge resection of liver,2012,124.2
October,Hepatic Embolization - Lobectomy of liver,2012,1644.0
October,Thyroid Surgery - Bilateral thyroidectomy,2012,0.0
October,Congenital Heart Defect Surgery - PDA ligatio,2012,1792.0
October,Coronary Artery Bypass Graft -  (Coronary Artery Bypass Graft - Graft replacement of Aorta,2012,0.0
October,Cleft Lip and Palate Surgery - Mastoidectomy,2012,0.0
October,Hemorrhoidectomy,2012,0.0
October,Endoscopic Spine Surgery - Laminectomy,2012,50.4
October,General Spine Surgery - Laminectomy,2012,5940.0
October,Endoscopic Sinus Surgery - Mastoidectomy,2012,0.0
October,General Sinus Surgery - Mastoidectomy,2012,0.0
October,Stem Cell Transplantation - Liver transplantation,2012,0.0
November,Cataract surgery,2012,0.0
November,Mastoidectomy,2012,0.0
November,PCI(Percutaneous Coronary Intervention)/PTCA - Aortic valve replacement,2012,986.4
November,Stent Insertion - Aortic valve replacement,2012,7806.6
November,Coronary Artery Bypass Graft - Graft replacement of Aorta,2012,1479.0
November,Cardiac Catheterization - Aortic valve replacement,2012,297.0
November,Varicose Vein Ligation and Stripping - PDA ligation,2012,4687.2
November,Appendectomy - Exploratory Laparotomy,2012,2201.4
November,"Pacemaker Insertion, Replacement, Removal, and Adjustment - Aortic valve replacement",2012,1281.6
November,Cholecystectomy - Laparoscopic cholecystectomy,2012,0.0
November,Endoscopic and Percutaneous Biliary Surgery - Pylorus preserving pancreaticoduodenectomy,2012,791.7
November,Inguinal and Femoral Hernia Surgery - Exploratory laparotomy,2012,761.4
November,Transurethral Resection of the Prostate (TURP) - Transurethral resection of prostate,2012,85.2
November,Prostatectomy - Prostatectomy,2012,18.7
November,Hysterectomy - Total abdominal hysterectomy,2012,741.8
November,Cesarean Section (C-Section) - Low cervical cesarean section,2012,4259.4
