year,gender,type,source,count
2020,Women,Type B,Jeonbook,26
2020,Women,Type B,Gwangju/Jeonnaam,47
2020,Women,Type B,Gyeongnaam,42
2020,Women,Type B,Jeju,6
2020,Women,Type B,Korean Red Cross ¿Ü,70
2020,Women,Type AB,Korean Red Cross,319
2020,Women,Type AB,Central Seoul,36
2020,Women,Type AB,Western Seoul,
2020,Women,Type AB,Southern Seoul,16
2020,Women,Type AB,Eastern Seoul,29
2020,Women,Type AB,Busan,24
2020,Women,Type AB,Daegu/Gyeongbook,43
2020,Women,Type AB,Incheon,32
2020,Women,Type AB,Ulsan,9
2020,Women,Type AB,Gyeonggi,26
2020,Women,Type AB,Gangwon,11
2020,Women,Type AB,Chungbook,18
2020,Women,Type AB,Daejeon/Sejong/Chungnaam,24
2020,Women,Type AB,Jeonbook,5
2020,Women,Type AB,Gwangju/Jeonnaam,20
2020,Women,Type AB,Gyeongnaam,23
2020,Women,Type AB,Jeju,3
2020,Women,Type AB,Korean Red Cross ¿Ü,26
2021,Men,RH(+),Korean Red Cross,1764109
2021,Men,RH(+),Central Seoul,154593
2021,Men,RH(+),Western Seoul,
2021,Men,RH(+),Southern Seoul,132302
2021,Men,RH(+),Eastern Seoul,166878
2021,Men,RH(+),Busan,134958
2021,Men,RH(+),Daegu/Gyeongbook,158441
2021,Men,RH(+),Incheon,119312
2021,Men,RH(+),Ulsan,63543
2021,Men,RH(+),Gyeonggi,167744
2021,Men,RH(+),Gangwon,109707
2021,Men,RH(+),Chungbook,63515
2021,Men,RH(+),Daejeon/Sejong/Chungnaam,166099
2021,Men,RH(+),Jeonbook,75994
2021,Men,RH(+),Gwangju/Jeonnaam,127085
2021,Men,RH(+),Gyeongnaam,94590
2021,Men,RH(+),Jeju,29348
2021,Men,RH(+),Korean Red Cross ¿Ü,122696
2021,Men,Type O,Korean Red Cross,485363
2021,Men,Type O,Central Seoul,43013
2021,Men,Type O,Western Seoul,
2021,Men,Type O,Southern Seoul,35767
2021,Men,Type O,Eastern Seoul,45980
2021,Men,Type O,Busan,37201
2021,Men,Type O,Daegu/Gyeongbook,45050
2021,Men,Type O,Incheon,33086
2021,Men,Type O,Ulsan,17639
2021,Men,Type O,Gyeonggi,46862
2021,Men,Type O,Gangwon,30611
2021,Men,Type O,Chungbook,17441
2021,Men,Type O,Daejeon/Sejong/Chungnaam,44675
2021,Men,Type O,Jeonbook,20301
2021,Men,Type O,Gwangju/Jeonnaam,33281
2021,Men,Type O,Gyeongnaam,26401
2021,Men,Type O,Jeju,8055
2021,Men,Type O,Korean Red Cross ¿Ü,34137
2021,Men,Type A,Korean Red Cross,605722
2021,Men,Type A,Central Seoul,52988
2021,Men,Type A,Western Seoul,
2021,Men,Type A,Southern Seoul,45589
2021,Men,Type A,Eastern Seoul,56913
2021,Men,Type A,Busan,46698
2021,Men,Type A,Daegu/Gyeongbook,53183
2021,Men,Type A,Incheon,40605
2021,Men,Type A,Ulsan,21619
2021,Men,Type A,Gyeonggi,57321
2021,Men,Type A,Gangwon,35813
2021,Men,Type A,Chungbook,21224
2021,Men,Type A,Daejeon/Sejong/Chungnaam,57471
2021,Men,Type A,Jeonbook,27227
2021,Men,Type A,Gwangju/Jeonnaam,46950
2021,Men,Type A,Gyeongnaam,33067
2021,Men,Type A,Jeju,9054
2021,Men,Type A,Korean Red Cross ¿Ü,41403
2021,Men,Type B,Korean Red Cross,468327
2021,Men,Type B,Central Seoul,40401
2021,Men,Type B,Western Seoul,
2021,Men,Type B,Southern Seoul,35225
2021,Men,Type B,Eastern Seoul,44467
2021,Men,Type B,Busan,35533
2021,Men,Type B,Daegu/Gyeongbook,42422
2021,Men,Type B,Incheon,31846
2021,Men,Type B,Ulsan,16931
2021,Men,Type B,Gyeonggi,43970
2021,Men,Type B,Gangwon,30517
2021,Men,Type B,Chungbook,17563
2021,Men,Type B,Daejeon/Sejong/Chungnaam,44690
2021,Men,Type B,Jeonbook,19781
2021,Men,Type B,Gwangju/Jeonnaam,31648
2021,Men,Type B,Gyeongnaam,24520
2021,Men,Type B,Jeju,8813
2021,Men,Type B,Korean Red Cross ¿Ü,32932
2021,Men,Type AB,Korean Red Cross,204697
2021,Men,Type AB,Central Seoul,18191
2021,Men,Type AB,Western Seoul,
2021,Men,Type AB,Southern Seoul,15721
2021,Men,Type AB,Eastern Seoul,19518
2021,Men,Type AB,Busan,15526
2021,Men,Type AB,Daegu/Gyeongbook,17786
2021,Men,Type AB,Incheon,13775
2021,Men,Type AB,Ulsan,7354
2021,Men,Type AB,Gyeonggi,19591
2021,Men,Type AB,Gangwon,12766
2021,Men,Type AB,Chungbook,7287
2021,Men,Type AB,Daejeon/Sejong/Chungnaam,19263
2021,Men,Type AB,Jeonbook,8685
2021,Men,Type AB,Gwangju/Jeonnaam,15206
2021,Men,Type AB,Gyeongnaam,10602
2021,Men,Type AB,Jeju,3426
2021,Men,Type AB,Korean Red Cross ¿Ü,14224
2021,Men,RH(-),Korean Red Cross,7847
2021,Men,RH(-),Central Seoul,729
2021,Men,RH(-),Western Seoul,
2021,Men,RH(-),Southern Seoul,567
2021,Men,RH(-),Eastern Seoul,757
2021,Men,RH(-),Busan,553
2021,Men,RH(-),Daegu/Gyeongbook,714
2021,Men,RH(-),Incheon,536
2021,Men,RH(-),Ulsan,299
2021,Men,RH(-),Gyeonggi,858
2021,Men,RH(-),Gangwon,406
2021,Men,RH(-),Chungbook,309
2021,Men,RH(-),Daejeon/Sejong/Chungnaam,782
2021,Men,RH(-),Jeonbook,292
2021,Men,RH(-),Gwangju/Jeonnaam,513
2021,Men,RH(-),Gyeongnaam,414
2021,Men,RH(-),Jeju,118
2021,Men,RH(-),Korean Red Cross ¿Ü,479
2021,Men,Type O,Korean Red Cross,2165
2021,Men,Type O,Central Seoul,236
2021,Men,Type O,Western Seoul,
2021,Men,Type O,Southern Seoul,133
2021,Men,Type O,Eastern Seoul,227
2021,Men,Type O,Busan,158
2021,Men,Type O,Daegu/Gyeongbook,249
2021,Men,Type O,Incheon,117
2021,Men,Type O,Ulsan,92
2021,Men,Type O,Gyeonggi,232
2021,Men,Type O,Gangwon,101
2021,Men,Type O,Chungbook,56
2021,Men,Type O,Daejeon/Sejong/Chungnaam,205
2021,Men,Type O,Jeonbook,81
2021,Men,Type O,Gwangju/Jeonnaam,128
2021,Men,Type O,Gyeongnaam,122
2021,Men,Type O,Jeju,28
2021,Men,Type O,Korean Red Cross ¿Ü,138
2021,Men,Type A,Korean Red Cross,2654
2021,Men,Type A,Central Seoul,229
2021,Men,Type A,Western Seoul,
2021,Men,Type A,Southern Seoul,189
2021,Men,Type A,Eastern Seoul,276
2021,Men,Type A,Busan,166
2021,Men,Type A,Daegu/Gyeongbook,230
2021,Men,Type A,Incheon,170
2021,Men,Type A,Ulsan,110
2021,Men,Type A,Gyeonggi,288
2021,Men,Type A,Gangwon,140
2021,Men,Type A,Chungbook,111
2021,Men,Type A,Daejeon/Sejong/Chungnaam,305
2021,Men,Type A,Jeonbook,90
2021,Men,Type A,Gwangju/Jeonnaam,157
2021,Men,Type A,Gyeongnaam,139
2021,Men,Type A,Jeju,54
2021,Men,Type A,Korean Red Cross ¿Ü,168
2021,Men,Type B,Korean Red Cross,1966
2021,Men,Type B,Central Seoul,162
2021,Men,Type B,Western Seoul,
2021,Men,Type B,Southern Seoul,128
2021,Men,Type B,Eastern Seoul,193
2021,Men,Type B,Busan,142
2021,Men,Type B,Daegu/Gyeongbook,172
2021,Men,Type B,Incheon,171
2021,Men,Type B,Ulsan,62
2021,Men,Type B,Gyeonggi,211
2021,Men,Type B,Gangwon,116
2021,Men,Type B,Chungbook,99
2021,Men,Type B,Daejeon/Sejong/Chungnaam,170
2021,Men,Type B,Jeonbook,83
2021,Men,Type B,Gwangju/Jeonnaam,137
2021,Men,Type B,Gyeongnaam,94
2021,Men,Type B,Jeju,26
2021,Men,Type B,Korean Red Cross ¿Ü,124
2021,Men,Type AB,Korean Red Cross,1062
2021,Men,Type AB,Central Seoul,102
2021,Men,Type AB,Western Seoul,
2021,Men,Type AB,Southern Seoul,117
2021,Men,Type AB,Eastern Seoul,61
2021,Men,Type AB,Busan,87
2021,Men,Type AB,Daegu/Gyeongbook,63
2021,Men,Type AB,Incheon,78
2021,Men,Type AB,Ulsan,35
2021,Men,Type AB,Gyeonggi,127
2021,Men,Type AB,Gangwon,49
2021,Men,Type AB,Chungbook,43
2021,Men,Type AB,Daejeon/Sejong/Chungnaam,102
2021,Men,Type AB,Jeonbook,38
2021,Men,Type AB,Gwangju/Jeonnaam,91
2021,Men,Type AB,Gyeongnaam,59
2021,Men,Type AB,Jeju,10
2021,Men,Type AB,Korean Red Cross ¿Ü,49
2021,Women,RH(+),Korean Red Cross,651412
2021,Women,RH(+),Central Seoul,60800
2021,Women,RH(+),Western Seoul,
2021,Women,RH(+),Southern Seoul,43288
2021,Women,RH(+),Eastern Seoul,62563
2021,Women,RH(+),Busan,58992
2021,Women,RH(+),Daegu/Gyeongbook,65783
2021,Women,RH(+),Incheon,46679
2021,Women,RH(+),Ulsan,19615
2021,Women,RH(+),Gyeonggi,56801
2021,Women,RH(+),Gangwon,24051
2021,Women,RH(+),Chungbook,20645
2021,Women,RH(+),Daejeon/Sejong/Chungnaam,66232
2021,Women,RH(+),Jeonbook,26513
2021,Women,RH(+),Gwangju/Jeonnaam,57461
2021,Women,RH(+),Gyeongnaam,29461
2021,Women,RH(+),Jeju,12528
2021,Women,RH(+),Korean Red Cross ¿Ü,54236
2021,Women,Type O,Korean Red Cross,183343
2021,Women,Type O,Central Seoul,17443
2021,Women,Type O,Western Seoul,
2021,Women,Type O,Southern Seoul,12214
2021,Women,Type O,Eastern Seoul,18030
2021,Women,Type O,Busan,16186
2021,Women,Type O,Daegu/Gyeongbook,18999
2021,Women,Type O,Incheon,13387
2021,Women,Type O,Ulsan,5575
2021,Women,Type O,Gyeonggi,16336
2021,Women,Type O,Gangwon,6941
2021,Women,Type O,Chungbook,5925
2021,Women,Type O,Daejeon/Sejong/Chungnaam,18423
2021,Women,Type O,Jeonbook,7093
2021,Women,Type O,Gwangju/Jeonnaam,15167
2021,Women,Type O,Gyeongnaam,8198
2021,Women,Type O,Jeju,3426
2021,Women,Type O,Korean Red Cross ¿Ü,15317
2021,Women,Type A,Korean Red Cross,217665
2021,Women,Type A,Central Seoul,20193
2021,Women,Type A,Western Seoul,
2021,Women,Type A,Southern Seoul,14323
2021,Women,Type A,Eastern Seoul,20689
2021,Women,Type A,Busan,19931
2021,Women,Type A,Daegu/Gyeongbook,21176
2021,Women,Type A,Incheon,15560
2021,Women,Type A,Ulsan,6453
2021,Women,Type A,Gyeonggi,18806
2021,Women,Type A,Gangwon,7618
2021,Women,Type A,Chungbook,6492
2021,Women,Type A,Daejeon/Sejong/Chungnaam,22661
2021,Women,Type A,Jeonbook,9238
2021,Women,Type A,Gwangju/Jeonnaam,20663
2021,Women,Type A,Gyeongnaam,10174
2021,Women,Type A,Jeju,3688
2021,Women,Type A,Korean Red Cross ¿Ü,18184
2021,Women,Type B,Korean Red Cross,174722
2021,Women,Type B,Central Seoul,16135
2021,Women,Type B,Western Seoul,
2021,Women,Type B,Southern Seoul,11627
2021,Women,Type B,Eastern Seoul,16657
2021,Women,Type B,Busan,15824
2021,Women,Type B,Daegu/Gyeongbook,18192
2021,Women,Type B,Incheon,12510
2021,Women,Type B,Ulsan,5401
2021,Women,Type B,Gyeonggi,15191
2021,Women,Type B,Gangwon,6855
2021,Women,Type B,Chungbook,5785
2021,Women,Type B,Daejeon/Sejong/Chungnaam,17404
2021,Women,Type B,Jeonbook,6898
2021,Women,Type B,Gwangju/Jeonnaam,14652
2021,Women,Type B,Gyeongnaam,7810
2021,Women,Type B,Jeju,3781
2021,Women,Type B,Korean Red Cross ¿Ü,14636
2021,Women,Type AB,Korean Red Cross,75682
2021,Women,Type AB,Central Seoul,7029
2021,Women,Type AB,Western Seoul,
2021,Women,Type AB,Southern Seoul,5124
2021,Women,Type AB,Eastern Seoul,7187
2021,Women,Type AB,Busan,7051
2021,Women,Type AB,Daegu/Gyeongbook,7416
2021,Women,Type AB,Incheon,5222
2021,Women,Type AB,Ulsan,2186
2021,Women,Type AB,Gyeonggi,6468
2021,Women,Type AB,Gangwon,2637
2021,Women,Type AB,Chungbook,2443
2021,Women,Type AB,Daejeon/Sejong/Chungnaam,7744
2021,Women,Type AB,Jeonbook,3284
2021,Women,Type AB,Gwangju/Jeonnaam,6979
2021,Women,Type AB,Gyeongnaam,3279
2021,Women,Type AB,Jeju,1633
2021,Women,Type AB,Korean Red Cross ¿Ü,6099
2021,Women,RH(-),Korean Red Cross,3411
2021,Women,RH(-),Central Seoul,362
2021,Women,RH(-),Western Seoul,
2021,Women,RH(-),Southern Seoul,229
2021,Women,RH(-),Eastern Seoul,357
2021,Women,RH(-),Busan,283
2021,Women,RH(-),Daegu/Gyeongbook,392
2021,Women,RH(-),Incheon,236
2021,Women,RH(-),Ulsan,92
2021,Women,RH(-),Gyeonggi,333
2021,Women,RH(-),Gangwon,129
2021,Women,RH(-),Chungbook,104
2021,Women,RH(-),Daejeon/Sejong/Chungnaam,316
2021,Women,RH(-),Jeonbook,116
2021,Women,RH(-),Gwangju/Jeonnaam,239
2021,Women,RH(-),Gyeongnaam,182
2021,Women,RH(-),Jeju,41
2021,Women,RH(-),Korean Red Cross ¿Ü,247
2021,Women,Type O,Korean Red Cross,1078
2021,Women,Type O,Central Seoul,128
2021,Women,Type O,Western Seoul,
2021,Women,Type O,Southern Seoul,75
2021,Women,Type O,Eastern Seoul,115
2021,Women,Type O,Busan,86
2021,Women,Type O,Daegu/Gyeongbook,123
2021,Women,Type O,Incheon,68
2021,Women,Type O,Ulsan,29
2021,Women,Type O,Gyeonggi,92
2021,Women,Type O,Gangwon,42
2021,Women,Type O,Chungbook,25
2021,Women,Type O,Daejeon/Sejong/Chungnaam,143
2021,Women,Type O,Jeonbook,18
2021,Women,Type O,Gwangju/Jeonnaam,67
2021,Women,Type O,Gyeongnaam,53
2021,Women,Type O,Jeju,14
2021,Women,Type O,Korean Red Cross ¿Ü,55
2021,Women,Type A,Korean Red Cross,1144
2021,Women,Type A,Central Seoul,95
2021,Women,Type A,Western Seoul,
2021,Women,Type A,Southern Seoul,98
2021,Women,Type A,Eastern Seoul,126
2021,Women,Type A,Busan,78
2021,Women,Type A,Daegu/Gyeongbook,133
2021,Women,Type A,Incheon,53
2021,Women,Type A,Ulsan,34
2021,Women,Type A,Gyeonggi,109
2021,Women,Type A,Gangwon,41
2021,Women,Type A,Chungbook,35
2021,Women,Type A,Daejeon/Sejong/Chungnaam,101
2021,Women,Type A,Jeonbook,57
2021,Women,Type A,Gwangju/Jeonnaam,105
2021,Women,Type A,Gyeongnaam,62
2021,Women,Type A,Jeju,17
2021,Women,Type A,Korean Red Cross ¿Ü,103
2021,Women,Type B,Korean Red Cross,822
2021,Women,Type B,Central Seoul,91
2021,Women,Type B,Western Seoul,
2021,Women,Type B,Southern Seoul,44
2021,Women,Type B,Eastern Seoul,90
2021,Women,Type B,Busan,92
2021,Women,Type B,Daegu/Gyeongbook,91
2021,Women,Type B,Incheon,65
2021,Women,Type B,Ulsan,23
2021,Women,Type B,Gyeonggi,92
2021,Women,Type B,Gangwon,32
2021,Women,Type B,Chungbook,22
2021,Women,Type B,Daejeon/Sejong/Chungnaam,49
2021,Women,Type B,Jeonbook,29
2021,Women,Type B,Gwangju/Jeonnaam,44
2021,Women,Type B,Gyeongnaam,51
2021,Women,Type B,Jeju,7
2021,Women,Type B,Korean Red Cross ¿Ü,67
2021,Women,Type AB,Korean Red Cross,367
2021,Women,Type AB,Central Seoul,48
2021,Women,Type AB,Western Seoul,
2021,Women,Type AB,Southern Seoul,12
2021,Women,Type AB,Eastern Seoul,26
2021,Women,Type AB,Busan,27
2021,Women,Type AB,Daegu/Gyeongbook,45
2021,Women,Type AB,Incheon,50
2021,Women,Type AB,Ulsan,6
2021,Women,Type AB,Gyeonggi,40
2021,Women,Type AB,Gangwon,14
2021,Women,Type AB,Chungbook,22
2021,Women,Type AB,Daejeon/Sejong/Chungnaam,23
2021,Women,Type AB,Jeonbook,12
2021,Women,Type AB,Gwangju/Jeonnaam,23
2021,Women,Type AB,Gyeongnaam,16
2021,Women,Type AB,Jeju,3
2021,Women,Type AB,Korean Red Cross ¿Ü,22
2022,Men,RH(+),Korean Red Cross,1727594
2022,Men,RH(+),Central Seoul,154530
2022,Men,RH(+),Western Seoul,
2022,Men,RH(+),Southern Seoul,132310
2022,Men,RH(+),Eastern Seoul,165880
2022,Men,RH(+),Busan,137727
2022,Men,RH(+),Daegu/Gyeongbook,158290
2022,Men,RH(+),Incheon,119466
2022,Men,RH(+),Ulsan,63899
2022,Men,RH(+),Gyeonggi,158158
2022,Men,RH(+),Gangwon,97990
2022,Men,RH(+),Chungbook,60956
2022,Men,RH(+),Daejeon/Sejong/Chungnaam,164415
2022,Men,RH(+),Jeonbook,69003
2022,Men,RH(+),Gwangju/Jeonnaam,124394
2022,Men,RH(+),Gyeongnaam,91736
2022,Men,RH(+),Jeju,28840
2022,Men,RH(+),Korean Red Cross ¿Ü,140542
2022,Men,Type O,Korean Red Cross,473883
2022,Men,Type O,Central Seoul,42623
2022,Men,Type O,Western Seoul,
2022,Men,Type O,Southern Seoul,36349
2022,Men,Type O,Eastern Seoul,45546
2022,Men,Type O,Busan,37446
2022,Men,Type O,Daegu/Gyeongbook,44596
2022,Men,Type O,Incheon,33250
2022,Men,Type O,Ulsan,17771
2022,Men,Type O,Gyeonggi,43873
2022,Men,Type O,Gangwon,27440
2022,Men,Type O,Chungbook,16759
2022,Men,Type O,Daejeon/Sejong/Chungnaam,44113
2022,Men,Type O,Jeonbook,17962
2022,Men,Type O,Gwangju/Jeonnaam,32634
2022,Men,Type O,Gyeongnaam,25374
2022,Men,Type O,Jeju,8147
2022,Men,Type O,Korean Red Cross ¿Ü,38977
2022,Men,Type A,Korean Red Cross,593411
2022,Men,Type A,Central Seoul,53364
2022,Men,Type A,Western Seoul,
2022,Men,Type A,Southern Seoul,45211
2022,Men,Type A,Eastern Seoul,56473
2022,Men,Type A,Busan,48124
2022,Men,Type A,Daegu/Gyeongbook,52779
2022,Men,Type A,Incheon,40601
2022,Men,Type A,Ulsan,21554
2022,Men,Type A,Gyeonggi,54378
2022,Men,Type A,Gangwon,32724
2022,Men,Type A,Chungbook,20465
2022,Men,Type A,Daejeon/Sejong/Chungnaam,56709
2022,Men,Type A,Jeonbook,24989
2022,Men,Type A,Gwangju/Jeonnaam,45119
2022,Men,Type A,Gyeongnaam,31923
2022,Men,Type A,Jeju,8998
2022,Men,Type A,Korean Red Cross ¿Ü,47593
2022,Men,Type B,Korean Red Cross,460494
2022,Men,Type B,Central Seoul,40652
2022,Men,Type B,Western Seoul,
2022,Men,Type B,Southern Seoul,35474
2022,Men,Type B,Eastern Seoul,44324
2022,Men,Type B,Busan,36406
2022,Men,Type B,Daegu/Gyeongbook,43032
2022,Men,Type B,Incheon,31852
2022,Men,Type B,Ulsan,17107
2022,Men,Type B,Gyeonggi,41696
2022,Men,Type B,Gangwon,26551
2022,Men,Type B,Chungbook,16782
2022,Men,Type B,Daejeon/Sejong/Chungnaam,44535
2022,Men,Type B,Jeonbook,18015
2022,Men,Type B,Gwangju/Jeonnaam,31523
2022,Men,Type B,Gyeongnaam,24126
2022,Men,Type B,Jeju,8419
2022,Men,Type B,Korean Red Cross ¿Ü,37754
2022,Men,Type AB,Korean Red Cross,199806
2022,Men,Type AB,Central Seoul,17891
2022,Men,Type AB,Western Seoul,
2022,Men,Type AB,Southern Seoul,15276
2022,Men,Type AB,Eastern Seoul,19537
2022,Men,Type AB,Busan,15751
2022,Men,Type AB,Daegu/Gyeongbook,17883
2022,Men,Type AB,Incheon,13763
2022,Men,Type AB,Ulsan,7467
2022,Men,Type AB,Gyeonggi,18211
2022,Men,Type AB,Gangwon,11275
2022,Men,Type AB,Chungbook,6950
2022,Men,Type AB,Daejeon/Sejong/Chungnaam,19058
2022,Men,Type AB,Jeonbook,8037
2022,Men,Type AB,Gwangju/Jeonnaam,15118
2022,Men,Type AB,Gyeongnaam,10313
2022,Men,Type AB,Jeju,3276
2022,Men,Type AB,Korean Red Cross ¿Ü,16218
2022,Men,RH(-),Korean Red Cross,7528
2022,Men,RH(-),Central Seoul,732
2022,Men,RH(-),Western Seoul,
2022,Men,RH(-),Southern Seoul,562
2022,Men,RH(-),Eastern Seoul,758
2022,Men,RH(-),Busan,485
2022,Men,RH(-),Daegu/Gyeongbook,677
2022,Men,RH(-),Incheon,517
2022,Men,RH(-),Ulsan,284
2022,Men,RH(-),Gyeonggi,782
2022,Men,RH(-),Gangwon,404
2022,Men,RH(-),Chungbook,274
2022,Men,RH(-),Daejeon/Sejong/Chungnaam,742
2022,Men,RH(-),Jeonbook,233
2022,Men,RH(-),Gwangju/Jeonnaam,498
2022,Men,RH(-),Gyeongnaam,432
2022,Men,RH(-),Jeju,148
2022,Men,RH(-),Korean Red Cross ¿Ü,520
2022,Men,Type O,Korean Red Cross,2180
2022,Men,Type O,Central Seoul,220
2022,Men,Type O,Western Seoul,
2022,Men,Type O,Southern Seoul,171
2022,Men,Type O,Eastern Seoul,227
2022,Men,Type O,Busan,151
2022,Men,Type O,Daegu/Gyeongbook,216
2022,Men,Type O,Incheon,135
2022,Men,Type O,Ulsan,97
2022,Men,Type O,Gyeonggi,258
2022,Men,Type O,Gangwon,109
2022,Men,Type O,Chungbook,66
2022,Men,Type O,Daejeon/Sejong/Chungnaam,196
2022,Men,Type O,Jeonbook,73
2022,Men,Type O,Gwangju/Jeonnaam,131
2022,Men,Type O,Gyeongnaam,101
2022,Men,Type O,Jeju,29
2022,Men,Type O,Korean Red Cross ¿Ü,136
2022,Men,Type A,Korean Red Cross,2581
2022,Men,Type A,Central Seoul,245
2022,Men,Type A,Western Seoul,
2022,Men,Type A,Southern Seoul,209
2022,Men,Type A,Eastern Seoul,281
2022,Men,Type A,Busan,132
2022,Men,Type A,Daegu/Gyeongbook,227
2022,Men,Type A,Incheon,157
2022,Men,Type A,Ulsan,102
2022,Men,Type A,Gyeonggi,254
2022,Men,Type A,Gangwon,124
2022,Men,Type A,Chungbook,104
2022,Men,Type A,Daejeon/Sejong/Chungnaam,258
2022,Men,Type A,Jeonbook,76
2022,Men,Type A,Gwangju/Jeonnaam,184
2022,Men,Type A,Gyeongnaam,155
2022,Men,Type A,Jeju,73
2022,Men,Type A,Korean Red Cross ¿Ü,202
2022,Men,Type B,Korean Red Cross,1880
2022,Men,Type B,Central Seoul,193
2022,Men,Type B,Western Seoul,
2022,Men,Type B,Southern Seoul,109
2022,Men,Type B,Eastern Seoul,188
2022,Men,Type B,Busan,125
2022,Men,Type B,Daegu/Gyeongbook,179
2022,Men,Type B,Incheon,165
2022,Men,Type B,Ulsan,49
2022,Men,Type B,Gyeonggi,192
2022,Men,Type B,Gangwon,123
2022,Men,Type B,Chungbook,51
2022,Men,Type B,Daejeon/Sejong/Chungnaam,173
2022,Men,Type B,Jeonbook,66
2022,Men,Type B,Gwangju/Jeonnaam,104
2022,Men,Type B,Gyeongnaam,129
2022,Men,Type B,Jeju,34
2022,Men,Type B,Korean Red Cross ¿Ü,125
2022,Men,Type AB,Korean Red Cross,887
2022,Men,Type AB,Central Seoul,74
2022,Men,Type AB,Western Seoul,
2022,Men,Type AB,Southern Seoul,73
2022,Men,Type AB,Eastern Seoul,62
2022,Men,Type AB,Busan,77
2022,Men,Type AB,Daegu/Gyeongbook,55
2022,Men,Type AB,Incheon,60
2022,Men,Type AB,Ulsan,36
2022,Men,Type AB,Gyeonggi,78
2022,Men,Type AB,Gangwon,48
2022,Men,Type AB,Chungbook,53
2022,Men,Type AB,Daejeon/Sejong/Chungnaam,115
2022,Men,Type AB,Jeonbook,18
2022,Men,Type AB,Gwangju/Jeonnaam,79
2022,Men,Type AB,Gyeongnaam,47
2022,Men,Type AB,Jeju,12
2022,Men,Type AB,Korean Red Cross ¿Ü,57
2022,Women,RH(+),Korean Red Cross,706531
2022,Women,RH(+),Central Seoul,68018
2022,Women,RH(+),Western Seoul,
2022,Women,RH(+),Southern Seoul,48711
2022,Women,RH(+),Eastern Seoul,71281
2022,Women,RH(+),Busan,65645
2022,Women,RH(+),Daegu/Gyeongbook,65831
2022,Women,RH(+),Incheon,50504
2022,Women,RH(+),Ulsan,22825
2022,Women,RH(+),Gyeonggi,57591
2022,Women,RH(+),Gangwon,26345
2022,Women,RH(+),Chungbook,22491
2022,Women,RH(+),Daejeon/Sejong/Chungnaam,71657
2022,Women,RH(+),Jeonbook,27630
2022,Women,RH(+),Gwangju/Jeonnaam,64370
2022,Women,RH(+),Gyeongnaam,30911
2022,Women,RH(+),Jeju,12721
2022,Women,RH(+),Korean Red Cross ¿Ü,62672
2022,Women,Type O,Korean Red Cross,198854
2022,Women,Type O,Central Seoul,19417
2022,Women,Type O,Western Seoul,
2022,Women,Type O,Southern Seoul,13662
2022,Women,Type O,Eastern Seoul,20460
2022,Women,Type O,Busan,18030
2022,Women,Type O,Daegu/Gyeongbook,19010
2022,Women,Type O,Incheon,14232
2022,Women,Type O,Ulsan,6442
2022,Women,Type O,Gyeonggi,16666
2022,Women,Type O,Gangwon,7577
2022,Women,Type O,Chungbook,6223
2022,Women,Type O,Daejeon/Sejong/Chungnaam,20139
2022,Women,Type O,Jeonbook,7657
2022,Women,Type O,Gwangju/Jeonnaam,17146
2022,Women,Type O,Gyeongnaam,8614
2022,Women,Type O,Jeju,3579
2022,Women,Type O,Korean Red Cross ¿Ü,17534
2022,Women,Type A,Korean Red Cross,236361
2022,Women,Type A,Central Seoul,22760
2022,Women,Type A,Western Seoul,
2022,Women,Type A,Southern Seoul,16184
2022,Women,Type A,Eastern Seoul,23777
2022,Women,Type A,Busan,22029
2022,Women,Type A,Daegu/Gyeongbook,21169
2022,Women,Type A,Incheon,17007
2022,Women,Type A,Ulsan,7461
2022,Women,Type A,Gyeonggi,18981
2022,Women,Type A,Gangwon,8314
2022,Women,Type A,Chungbook,7429
2022,Women,Type A,Daejeon/Sejong/Chungnaam,24296
2022,Women,Type A,Jeonbook,9554
2022,Women,Type A,Gwangju/Jeonnaam,23034
2022,Women,Type A,Gyeongnaam,10744
2022,Women,Type A,Jeju,3622
2022,Women,Type A,Korean Red Cross ¿Ü,21197
2022,Women,Type B,Korean Red Cross,190279
2022,Women,Type B,Central Seoul,18186
2022,Women,Type B,Western Seoul,
2022,Women,Type B,Southern Seoul,13209
2022,Women,Type B,Eastern Seoul,18850
2022,Women,Type B,Busan,17753
2022,Women,Type B,Daegu/Gyeongbook,18396
2022,Women,Type B,Incheon,13590
2022,Women,Type B,Ulsan,6310
2022,Women,Type B,Gyeonggi,15457
2022,Women,Type B,Gangwon,7638
2022,Women,Type B,Chungbook,6310
2022,Women,Type B,Daejeon/Sejong/Chungnaam,18909
2022,Women,Type B,Jeonbook,7109
2022,Women,Type B,Gwangju/Jeonnaam,16379
2022,Women,Type B,Gyeongnaam,8169
2022,Women,Type B,Jeju,4014
2022,Women,Type B,Korean Red Cross ¿Ü,17020
2022,Women,Type AB,Korean Red Cross,81037
2022,Women,Type AB,Central Seoul,7655
2022,Women,Type AB,Western Seoul,
2022,Women,Type AB,Southern Seoul,5656
2022,Women,Type AB,Eastern Seoul,8194
2022,Women,Type AB,Busan,7833
2022,Women,Type AB,Daegu/Gyeongbook,7256
2022,Women,Type AB,Incheon,5675
2022,Women,Type AB,Ulsan,2612
2022,Women,Type AB,Gyeonggi,6487
2022,Women,Type AB,Gangwon,2816
2022,Women,Type AB,Chungbook,2529
2022,Women,Type AB,Daejeon/Sejong/Chungnaam,8313
